Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
08:16:20   8.5   0.0   0.2  91.3   0.0    2   1096   1575    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:21   8.5   0.0   0.2  91.2   0.2    2   1155   1635    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:22   8.6   0.0   0.2  91.2   0.1    2   1138   1578    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:23   8.5   0.0   0.1  91.3   0.1    2   1164   1685    2    2    3   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:24   8.5   0.0   0.3  91.2   0.0    2   1249   1692    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:25   8.5   0.0   0.2  91.2   0.1    2   1145   1618    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:26   8.4   0.0   0.1  91.5   0.0    2   1140   1610    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:27   8.5   0.0   0.2  91.2   0.1    2   1172   1652    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
08:16:28   8.5   0.0   0.2  91.2   0.2    2   1146   1598    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:29   8.5   0.0   0.2  91.2   0.1    2   1117   1611    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:30   8.4   0.0   0.2  91.4   0.0    2   1232   1755    2    2    4   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:31   8.5   0.0   0.2  91.3   0.0    2   1070   1549    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:32   8.5   0.0   0.2  91.3   0.0    2   1190   1710    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:33   8.5   0.0   0.2  91.1   0.3    2   1102   1555    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:34   8.6   0.0   0.1  91.2   0.1    2   1219   1699    2    2    2   0.00E  0.90 GHz  0.78 GHz  2.10 GHz
08:16:35   8.4   0.0   0.3  91.3   0.0    2   1087   1568    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
08:16:36   8.5   0.0   0.2  91.3   0.0    2   1106   1636    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:37   8.5   0.0   0.2  91.3   0.0    2   1153   1660    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:38   8.5   0.0   0.1  91.2   0.3    2   1235   1739    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:39   8.5   0.0   0.2  91.2   0.1    2   1187   1671    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:40   8.5   0.0   0.2  91.3   0.0    2   1110   1602    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:41   8.4   0.0   0.2  91.4   0.0    2   1142   1615    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
08:16:42   8.6   0.0   0.2  91.2   0.0    2   1299   1765    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:43   8.5   0.0   0.1  91.2   0.2    2   1143   1637    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:44   8.5   0.0   0.3  91.2   0.0    2   1122   1653    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:45   8.5   0.0   0.1  91.3   0.1    2   1198   1765    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:46   8.5   0.0   0.3  91.2   0.0    2   1153   1655    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:47   8.5   0.0   0.2  91.3   0.0    2   1129   1618    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:48   8.5   0.0   0.2  91.1   0.3    3   1185   1648    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
08:16:49   8.5   0.0   0.2  91.3   0.0    2   1164   1723    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:50   8.5   0.0   0.1  91.3   0.1    2   1180   1718    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
08:16:51   8.6   0.0   0.2  91.2   0.1    2   1184   1710    2    2    4   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:52   8.4   0.0   0.2  91.3   0.1    2   1120   1654    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:53   8.6   0.0   0.2  91.1   0.2    3   1087   1597    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:54   8.5   0.0   0.1  91.4   0.0    2   1196   1662    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:16:55   8.5   0.0   0.2  91.3   0.0    2   1136   1636    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:56   8.6   0.0   0.2  91.2   0.1    2   1114   1624    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:57   8.4   0.0   0.2  91.2   0.2    2   1177   1714    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:16:58   8.6   0.0   0.2  91.1   0.2    2   1199   1712    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
08:16:59   8.4   0.0   0.2  91.4   0.0    2   1101   1610    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:00   8.7   0.0   0.2  91.0   0.1    2   1330   1741    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:01   8.6   0.0   0.2  91.2   0.0    2   1219   1919    5    4    5   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:02   8.4   0.0   0.2  91.2   0.2    2   1201   1650    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:03   8.5   0.0   0.2  91.0   0.2    2   1168   1656    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:04   8.5   0.0   0.1  91.4   0.0    2   1133   1647    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:05   8.5   0.0   0.2  91.2   0.1    2   1142   1672    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:06   8.5   0.0   0.1  91.4   0.0    2   1165   1661    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:07   8.4   0.0   0.2  91.4   0.0    3   1146   1648    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:08   8.5   0.0   0.2  91.0   0.3    2   1148   1621    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:09   8.6   0.0   0.2  91.2   0.0    2   1146   1660    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:10   8.8   0.0   0.2  91.1   0.0    2   1195   1703    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:11   8.4   0.0   0.2  91.4   0.0    2   1124   1622    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:12   8.5   0.0   0.2  91.2   0.1    2   1117   1609    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:13   8.5   0.0   0.1  91.2   0.2    2   1127   1618    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:14   8.5   0.0   0.2  91.1   0.2    2   1157   1625    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:15   8.4   0.0   0.2  91.4   0.0    2   1159   1708    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:16   8.5   0.0   0.1  91.4   0.0    2   1148   1683    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:17   8.5   0.0   0.2  91.3   0.0    3   1127   1644    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:18   8.6   0.0   0.2  91.0   0.3    3   1232   1635    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:19   8.5   0.0   0.1  91.3   0.1    3   1155   1684    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:20   8.5   0.0   0.2  91.3   0.0    3   1219   1711    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:21   8.4   0.0   0.3  91.3   0.0    2   1166   1732    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
08:17:22   8.5   0.0   0.1  91.4   0.0    2   1141   1654    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:23   8.5   0.0   0.2  91.1   0.3    2   1112   1601    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:24   8.5   0.0   0.2  91.2   0.1    2   1189   1716    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:25   8.5   0.0   0.2  91.3   0.0    2   1101   1639    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:26   8.5   0.0   0.2  91.3   0.0    2   1131   1634    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:27   8.5   0.0   0.2  91.3   0.0    2   1135   1641    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:28   8.4   0.0   0.2  91.2   0.2    2   1156   1628    2    2    3   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:29   8.5   0.0   0.2  91.3   0.0    2   1131   1630    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:30   8.5   0.0   0.2  91.0   0.3    2   1226   1674    4    2    4   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:31   8.4   0.0   0.2  91.4   0.0    2   1079   1607    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:32   8.7   0.0   0.2  91.2   0.0    2   1224   1720    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:33   8.5   0.0   0.2  91.3   0.0    2   1093   1625    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:34   8.4   0.0   0.1  91.5   0.0    2   1112   1661    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:35   8.6   0.0   0.2  91.0   0.2    2   1145   1624    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:36   8.4   0.0   0.2  91.3   0.1    2   1164   1673    3    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:37   8.5   0.0   0.2  91.3   0.0    2   1076   1579    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:38   8.5   0.0   0.2  91.3   0.0    2   1118   1579    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:39   8.5   0.0   0.2  91.3   0.0    2   1128   1607    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:40   8.4   0.0   0.2  91.2   0.3    2   1160   1654    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:41   8.5   0.0   0.2  91.2   0.1    2   1157   1647    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:42   8.5   0.0   0.2  91.2   0.0    2   1153   1615    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:43   8.5   0.0   0.1  91.4   0.0    2   1114   1584    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:44   8.6   0.0   0.2  91.2   0.0    2   1180   1719    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
08:17:45   8.4   0.0   0.1  91.2   0.3    2   1100   1560    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:46   8.5   0.0   0.2  91.2   0.1    2   1164   1647    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:47   8.5   0.0   0.1  91.4   0.0    2   1096   1605    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:48   8.4   0.0   0.3  91.3   0.0    2   1124   1598    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:49   8.5   0.0   0.2  91.3   0.0    2   1119   1617    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:50   8.6   0.0   0.1  91.1   0.3    2   1175   1639    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:51   8.5   0.0   0.2  91.2   0.0    2   1090   1598    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:52   8.4   0.0   0.1  91.4   0.1    2   1120   1592    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:53   8.7   0.0   0.2  91.2   0.0    2   1171   1653    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:54   8.5   0.0   0.2  91.3   0.0    2   1162   1651    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:55   8.5   0.0   0.2  91.1   0.3    2   1116   1570    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:56   8.7   0.0   0.1  91.2   0.0    2   1171   1708    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:17:57   8.4   0.0   0.3  91.3   0.0    2   1156   1690    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:58   8.5   0.0   0.2  91.2   0.1    2   1156   1619    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:17:59   8.5   0.0   0.2  91.3   0.0    2   1056   1568    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:00   8.3   0.0   0.2  91.6   0.0    1   1336   1746    2    2    3   0.00E  0.91 GHz  0.80 GHz  2.13 GHz
08:18:01   5.0   0.0   0.2  94.7   0.1    2    968   1215    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:02   4.5   0.0   0.2  95.3   0.0    1    964   1105    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.13 GHz
08:18:03   5.2   0.0   0.2  94.6   0.1    2    964   1159    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:04   5.1   0.0   0.2  94.7   0.0    2    962   1152    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:05   8.4   0.0   0.2  91.2   0.2    2   1151   1638    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:06   8.4   0.0   0.1  91.4   0.1    2   1147   1667    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:07   8.5   0.0   0.2  91.3   0.0    2   1137   1662    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
08:18:08   8.5   0.0   0.1  91.3   0.1    2   1204   1701    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:09   8.5   0.0   0.2  91.3   0.0    2   1089   1597    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:10   6.8   0.0   0.2  92.8   0.3    2   1172   1471    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:11   8.6   0.0   0.2  91.2   0.0    2   1129   1633    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:12   8.5   0.0   0.1  91.4   0.0    2   1154   1650    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:13   8.4   0.0   0.2  91.4   0.0    2   1136   1639    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:14   6.7   0.0   0.2  93.1   0.1    2   1080   1367    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:15   8.2   0.0   0.2  91.4   0.3    2   1137   1592    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:16   7.7   0.0   0.1  92.2   0.0    1   1101   1484    2    2    2   0.00E  0.83 GHz  0.78 GHz  0.87 GHz
08:18:17   7.4   0.0   0.2  92.3   0.1    1   1102   1547    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.13 GHz
08:18:18   6.7   0.0   0.2  93.1   0.1    2   1096   1412    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:19   8.5   0.0   0.2  91.3   0.0    2   1124   1647    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:20   7.4   0.0   0.2  92.1   0.3    1   1094   1452    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
08:18:21   8.3   0.0   0.1  91.7   0.0    2   1114   1652    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:22   8.3   0.0   0.3  91.3   0.1    2   1194   1582    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:23   8.5   0.0   0.2  91.3   0.0    2   1086   1667    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:24   8.5   0.0   0.2  91.2   0.1    2   1133   1603    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:25   8.5   0.0   0.2  91.1   0.3    2   1226   1634    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:26   8.5   0.0   0.2  91.3   0.0    2   1134   1586    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
08:18:27   7.3   0.0   0.1  92.7   0.0    1    989   1407    2    2    2   0.00E  0.82 GHz  0.80 GHz  0.87 GHz
08:18:28   1.2   0.0   0.2  98.7   0.0    1    797    608    2    2    2   0.00E  0.82 GHz  0.80 GHz  0.87 GHz
08:18:29   6.5   0.0   0.2  93.3   0.0    2   1093   1347    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
08:18:30   6.7   0.0   0.2  92.8   0.3    1   1046   1376    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
08:18:31   4.3   0.0   0.2  95.6   0.0    2    896   1018    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:32   7.3   0.0   0.2  92.6   0.0    2   1101   1508    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:33   8.1   0.0   0.1  91.8   0.0    1   1085   1591    2    2    2   0.00E  0.88 GHz  0.80 GHz  1.73 GHz
08:18:34   3.5   0.0   0.2  96.2   0.1    2    897    938    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:35   8.6   0.0   0.2  91.2   0.1    2   1149   1654    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:36   8.4   0.0   0.2  91.2   0.2    2   1160   1655    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:37   8.6   0.0   0.1  91.3   0.0    2   1117   1641    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:38   8.4   0.0   0.2  91.4   0.0    2   1198   1686    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:39   8.5   0.0   0.2  91.3   0.0    2   1123   1593    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:40   8.5   0.0   0.1  91.2   0.2    2   1190   1626    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:41   8.5   0.0   0.2  91.3   0.0    2   1082   1572    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:42   8.0   0.0   0.2  91.7   0.1    2   1102   1514    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:43   6.7   0.0   0.1  93.2   0.0    1   1017   1360    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.08 GHz
08:18:44   6.4   0.0   0.2  93.2   0.1    2   1056   1393    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:45   6.3   0.0   0.1  93.5   0.2    2   1029   1348    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:46   8.5   0.0   0.2  91.3   0.0    2   1162   1658    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:47   8.5   0.0   0.2  91.2   0.1    2   1185   1652    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:48   7.5   0.0   0.2  92.3   0.0    2   1039   1430    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:49   5.8   0.0   0.2  93.9   0.1    2    999   1267    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:50   7.2   0.0   0.1  92.6   0.2    3   1082   1429    1    1    1   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:51   7.8   0.0   0.1  92.2   0.0    2   1110   1551    1    1    1   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:52   8.5   0.0   0.2  91.2   0.1    2   1210   1766    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:53   8.9   0.0   0.2  90.8   0.1    2   1152   1727    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
08:18:54   8.6   0.0   0.1  91.3   0.0    2   1158   1653    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:55   8.5   0.0   0.2  91.1   0.3    2   1140   1640    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:56   8.4   0.0   0.2  91.4   0.0    3   1164   1681    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:18:57   9.7   0.0   0.3  90.1   0.0    2   1157   1947    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:58   8.8   0.0   0.2  91.0   0.1    2   1111   1567    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:18:59   8.4   0.0   0.2  91.3   0.1    2   1097   1578    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:00   8.5   0.0   0.2  91.1   0.2    2   1344   1784    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:01   8.5   0.0   0.2  91.2   0.1    2   1152   1620    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:02   7.7   0.0   0.2  92.2   0.0    2   1128   1580    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:03   8.5   0.0   0.2  91.2   0.1    2   1126   1614    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:04   6.1   0.0   0.2  93.7   0.1    2   1057   1390    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:05   7.3   0.0   0.2  92.3   0.2    1   1085   1498    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:06   7.8   0.0   0.2  92.0   0.0    2   1103   1644    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:07   7.8   0.0   0.2  91.9   0.1    2   1151   1581    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:08   8.5   0.0   0.2  91.3   0.0    2   1119   1590    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:09   8.6   0.0   0.1  91.2   0.1    2   1126   1656    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:10   8.7   0.0   0.2  90.9   0.3    2   1245   1717    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:11   8.5   0.0   0.2  91.3   0.0    2   1110   1579    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:12   7.6   0.0   0.1  92.3   0.0    2   1099   1559    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:13   8.6   0.0   0.2  91.2   0.0    2   1159   1681    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:14   8.6   0.0   0.2  91.2   0.1    2   1192   1642    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:15   8.3   0.0   0.2  91.3   0.3    2   1121   1525    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:16   7.0   0.0   0.1  92.9   0.0    2   1074   1449    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
08:19:17   7.2   0.0   0.2  92.3   0.2    2   1058   1473    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:18   3.5   0.0   0.2  96.3   0.0    2    911    917    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
08:19:19   8.5   0.0   0.2  91.3   0.0    2   1140   1652    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:20   8.5   0.0   0.2  90.9   0.3    2   1205   1701    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:21   8.5   0.0   0.2  91.3   0.0    2   1207   1759    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:22   8.5   0.0   0.1  91.4   0.0    2   1171   1648    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:23   8.5   0.0   0.2  91.3   0.0    2   1161   1662    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:24   8.5   0.0   0.2  91.3   0.0    2   1167   1674    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:25   8.5   0.0   0.1  91.2   0.3    2   1130   1622    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:26   8.5   0.0   0.2  91.2   0.1    2   1178   1667    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:27   8.5   0.0   0.2  91.3   0.0    2   1133   1636    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
08:19:28   8.4   0.0   0.3  91.3   0.0    2   1084   1586    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:29   8.5   0.0   0.2  91.3   0.0    2   1129   1689    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:30   8.5   0.0   0.2  91.1   0.3    2   1207   1727    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
08:19:31   8.5   0.0   0.2  91.2   0.1    2   1140   1637    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
08:19:32   8.5   0.0   0.2  91.3   0.0    2   1214   1763    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
