Mod. Lambda,Mes. Lambda,Mes. MST,Mes. MSR,Mod. MRT,MRT=k/lambda,Mes. MRT,Mod. Power,Mod. U,1-Pi_0,Mes. U,State,Mes MCpuTime,Mes Average Power,Mes Total Power,Mes frequency
2,1.93333333333333,147.303829,6.78868979027015,205.958101916762,183.185012405473,179.318912,109.419813556039,28.4787402733333,28.2636794485136,28.47,4,147.263116,1.39251231527093596059,848.04,1700000
2,1.93666666666667,147.46555,6.7812448398965,206.416320315729,183.887624229638,180.276021,109.428651850682,28.5591615166667,27.8279569892473,28.56,3,147.421692,1.41157377049180327868,861.06,1700000
2,1.93666666666667,147.46555,6.7812448398965,206.416320315729,183.887624229638,180.276021,109.428651850682,28.5591615166667,27.8279569892473,28.56,3,147.421692,1.41157377049180327868,861.06,1700000
2,1.965,146.641484,6.81935270104059,206.000688780945,178.624012633119,177.68522,109.456774171499,28.815051606,28.6562102585842,28.81,3,146.594284,1.40321311475409836065,855.96,1700000
2,1.965,146.641484,6.81935270104059,206.000688780945,178.624012633119,177.68522,109.456774171499,28.815051606,28.6562102585842,28.81,3,146.594284,1.40321311475409836065,855.96,1700000
2,2.00666666666667,146.762412,6.81373375084623,208.027053188228,172.31892032784,176.067188,109.526590608479,29.450324008,29.1822332918223,29.44,3,146.719352,1.40178688524590163934,855.09,1700000
2,2.00666666666667,146.762412,6.81373375084623,208.027053188228,172.31892032784,176.067188,109.526590608479,29.450324008,29.1822332918223,29.44,3,146.719352,1.40178688524590163934,855.09,1700000
2,2.03666666666667,147.543534,6.77766061913632,210.926234039823,173.907804765395,179.546746,109.592462003404,30.049699758,29.120654396728,30.04,4,147.499851,1.44315270935960591133,878.88,1700000
2,2.03666666666667,147.543534,6.77766061913632,210.926234039823,173.907804765395,179.546746,109.592462003404,30.049699758,29.120654396728,30.04,4,147.499851,1.44315270935960591133,878.88,1700000
2,1.92833333333333,138.426642,7.22404289775374,188.832107923472,160.390971660902,162.050596,109.22359046081,26.693270799,26.7818574514039,0.09,3,138.392592,.83086885245901639344,506.83,1800000
2,1.92833333333333,138.426642,7.22404289775374,188.832107923472,160.390971660902,162.050596,109.22359046081,26.693270799,26.7818574514039,0.09,3,138.392592,.83086885245901639344,506.83,1800000
2,1.94333333333333,138.129472,7.23958461232662,188.812793676602,163.659743599735,163.936161,109.240063363714,26.8431607253333,26.0608658379769,26.84,4,138.09308,1.25712643678160919540,765.59,1800000
2,1.94333333333333,138.129472,7.23958461232662,188.812793676602,163.659743599735,163.936161,109.240063363714,26.8431607253333,26.0608658379769,26.84,4,138.09308,1.25712643678160919540,765.59,1800000
2,1.96166666666667,138.502431,7.22008987697841,190.171076006018,160.182694857378,164.777683,109.275934667574,27.1695602145,26.3269639065818,27.16,3,138.471809,1.26243021346469622331,768.82,1800000
2,1.96166666666667,138.502431,7.22008987697841,190.171076006018,160.182694857378,164.777683,109.275934667574,27.1695602145,26.3269639065818,27.16,3,138.471809,1.26243021346469622331,768.82,1800000
2,1.98166666666667,139.611552,7.16273106110875,193.010532946229,153.572523245344,163.797209,109.330532512091,27.666355888,26.3135771332493,27.65,3,139.576518,1.27504105090311986863,776.50,1800000
2,1.98166666666667,139.611552,7.16273106110875,193.010532946229,153.572523245344,163.797209,109.330532512091,27.666355888,26.3135771332493,27.65,3,139.576518,1.27504105090311986863,776.50,1800000
2,1.99833333333333,138.544101,7.21791828581716,191.586114433128,160.825976628433,163.956066,109.332661673863,27.6857295165,27.2196748645269,27.67,3,138.511905,1.27000000000000000000,773.43,1800000
2,1.99833333333333,138.544101,7.21791828581716,191.586114433128,160.825976628433,163.956066,109.332661673863,27.6857295165,27.2196748645269,27.67,3,138.511905,1.27000000000000000000,773.43,1800000
2,1.88666666666667,131.789945,7.58783228872279,175.402727493356,144.618912784031,152.056594,109.022594221604,24.8643696233333,24.1059602649007,24.85,3,131.754981,1.30376026272577996715,793.99,1900000
2,1.88666666666667,131.789945,7.58783228872279,175.402727493356,144.618912784031,152.056594,109.022594221604,24.8643696233333,24.1059602649007,24.85,3,131.754981,1.30376026272577996715,793.99,1900000
2,1.95166666666667,131.766354,7.58919078841629,177.382833031612,160.734611847781,155.830038,109.116232369781,25.716400089,27.0166453265045,25.70,3,131.733792,1.34145901639344262295,818.29,1900000
2,1.95166666666667,131.766354,7.58919078841629,177.382833031612,160.734611847781,155.830038,109.116232369781,25.716400089,27.0166453265045,25.70,3,131.733792,1.34145901639344262295,818.29,1900000
2,1.99,131.358047,7.61278066200238,177.84794750359,155.234102702714,154.739371,109.162813623695,26.140251353,25.6174131435747,26.13,6,131.323074,1.34963875205254515599,821.93,1900000
2,1.99,131.358047,7.61278066200238,177.84794750359,155.234102702714,154.739371,109.162813623695,26.140251353,25.6174131435747,26.13,6,131.323074,1.34963875205254515599,821.93,1900000
2,1.99666666666667,131.236987,7.61980309712536,177.836695297544,162.766061917965,157.772911,109.16978132597,26.2036517376667,27.6595744680851,26.19,3,131.203637,1.34018062397372742200,816.17,1900000
2,1.99666666666667,131.236987,7.61980309712536,177.836695297544,162.766061917965,157.772911,109.16978132597,26.2036517376667,27.6595744680851,26.19,3,131.203637,1.34018062397372742200,816.17,1900000
2,2.005,131.679052,7.5942223520868,178.915766274111,152.506146349954,154.779547,109.191541326867,26.401649926,26.0074781886166,26.38,3,131.649475,1.32116584564860426929,804.59,1900000
2,2.005,131.679052,7.5942223520868,178.915766274111,152.506146349954,154.779547,109.191541326867,26.401649926,26.0074781886166,26.38,3,131.649475,1.32116584564860426929,804.59,1900000
2,1.955,125.410029,7.97384394193865,166.144862642493,146.238818233431,145.336874,108.984490907578,24.5176606695,24.7550063911376,24.50,4,125.394841,1.34042622950819672131,817.66,2000000
2,1.955,125.410029,7.97384394193865,166.144862642493,146.238818233431,145.336874,108.984490907578,24.5176606695,24.7550063911376,24.50,4,125.394841,1.34042622950819672131,817.66,2000000
2,1.99166666666667,124.437335,8.03617338799485,165.439471921088,158.334339547361,146.940866,109.01373623737,24.7837692208333,26.5161020493517,24.76,3,124.421957,1.33937602627257799671,815.68,2000000
2,1.99166666666667,124.437335,8.03617338799485,165.439471921088,158.334339547361,146.940866,109.01373623737,24.7837692208333,26.5161020493517,24.76,3,124.421957,1.33937602627257799671,815.68,2000000
2,2.035,125.069054,7.99558298410093,167.768824403145,151.262042379521,147.464842,109.087125618541,25.451552489,25.9516987310684,25.43,3,125.055512,1.35752052545155993431,826.73,2000000
2,2.035,125.069054,7.99558298410093,167.768824403145,151.262042379521,147.464842,109.087125618541,25.451552489,25.9516987310684,25.43,3,125.055512,1.35752052545155993431,826.73,2000000
2,2.07,125.331894,7.97881503330669,169.238670420926,143.858318996102,146.892294,109.141212856174,25.943702058,25.8350100603622,25.91,3,125.317166,1.36400656814449917898,830.68,2000000
2,2.07,125.331894,7.97881503330669,169.238670420926,143.858318996102,146.892294,109.141212856174,25.943702058,25.8350100603622,25.91,3,125.317166,1.36400656814449917898,830.68,2000000
2,2.07666666666667,125.503208,7.96792381593943,169.743057324097,146.799481566041,148.737985,109.154305331461,26.0628328613333,25.2707581227437,26.04,3,125.48717,1.39116584564860426929,847.22,2000000
2,2.07666666666667,125.503208,7.96792381593943,169.743057324097,146.799481566041,148.737985,109.154305331461,26.0628328613333,25.2707581227437,26.04,3,125.48717,1.39116584564860426929,847.22,2000000
2,1.91833333333333,119.146921,8.39299909395057,154.448127049676,141.921936898685,137.387294,108.801912976201,22.8563510118333,24.0990013026487,22.85,3,119.131376,1.41738916256157635467,863.19,2100000
2,1.95833333333333,119.83934,8.34450523509225,156.588331066468,135.967492330109,139.005821,108.869192262092,23.4685374166667,22.7988090174394,23.46,3,119.824584,1.42175697865353037766,865.85,2100000
2,1.965,118.575961,8.43341257002336,154.597436260376,126.848936507577,135.628602,108.850689379381,23.3001763365,21.7888935989826,23.29,3,118.559459,1.42400656814449917898,867.22,2100000
2,1.98,119.056247,8.39939125579861,155.778010741549,130.458986159449,136.858489,108.880687745969,23.573136906,22.8018510727808,23.57,3,119.039739,1.68357963875205254515,1025.30,2100000
2,1.98333333333333,119.160513,8.39204174960207,156.037681081178,122.397552048959,135.803599,108.887321841776,23.633501745,21.7555648887022,23.63,3,119.143085,1.69231527093596059113,1030.62,2100000
2,1.985,119.323159,8.38060279647809,156.357427411014,148.829185741572,140.626355,108.893052612059,23.6856470615,24.422996223248,23.68,3,119.306732,1.69765188834154351395,1033.87,2100000
2,1.99666666666667,119.463121,8.37078415187228,156.884463193691,131.633657263566,138.323147,108.911423067247,23.8528031596667,21.8606591572799,23.84,3,119.448562,1.43504105090311986863,873.94,2100000
2,2.01166666666667,118.481867,8.44011008030453,155.558653262548,115.887138688911,134.616595,108.909422786707,23.8346022448333,20.8695652173913,23.83,3,118.461657,1.67571428571428571428,1020.51,2100000
2,2.03333333333333,119.394498,8.37559533103443,157.672451936308,135.391971847066,138.563547,108.958029250474,24.27688126,24.0065546907005,24.26,3,119.379554,1.44555008210180623973,880.34,2100000
2,2.03833333333333,119.053519,8.39958371999067,157.201798265557,129.114997555703,137.217225,108.956951610949,24.2670756228333,23.4572946465059,24.25,2,119.037012,1.70154351395730706075,1036.24,2100000
2.24,2.25666666666667,209.97865,4.76238893811347,399.086527423728,321.266220754387,309.85504,111.497631503632,47.3851820166667,49.0586932447398,47.30,6,209.934367,1.44608196721311475409,882.11,800000
2.24,2.3,208.350719,4.7995994676649,400.064095442534,293.529439554037,298.77402,111.556481124163,47.92066537,49.402390438247,47.83,4,208.307584,1.46868852459016393442,895.90,800000
2.24,2.25166666666667,207.3842,4.82196811521804,389.059423579909,337.974665865955,316.640247,111.421891392763,46.6960090333333,48.0577136514983,46.61,6,207.340942,1.45131147540983606557,885.30,800000
2.24,2.24833333333333,208.043769,4.80668084800944,390.877312117859,324.970042167555,310.056645,111.430591629579,46.7751740635,47.9066320859578,46.68,7,207.999407,1.45814754098360655737,889.47,800000
2.24,2.19666666666667,208.267542,4.80151631116864,383.899317225733,327.313594390094,307.022463,111.317863096187,45.749436726,49.0709139173303,45.67,5,208.225475,1.43308702791461412151,872.75,800000
2.24,2.21333333333333,213.498538,4.68387282352257,404.769890937224,350.971065292408,326.175341,111.483252304199,47.2543430773333,49.2284531426421,47.18,5,213.449246,1.40850819672131147540,859.19,900000
2.24,2.26666666666667,207.369127,4.82231860869048,391.289589774147,292.820546079512,296.025092,111.455703199655,47.0036687866667,47.4090407938258,46.92,4,207.326011,1.45824590163934426229,889.53,900000
2.24,2.26166666666667,207.552444,4.81805938165681,391.176204710729,297.047842779612,298.901381,111.448864741538,46.941444418,47.366482504604,46.86,4,207.506505,1.45680327868852459016,888.65,900000
2.24,2.33,211.523883,4.72759853789182,417.084004763904,313.487320105386,313.44216,111.706428614816,49.285064739,49.7318555595281,49.20,5,211.476561,1.44291803278688524590,880.18,900000
2.24,2.23166666666667,211.456272,4.72911013961317,400.409463049906,278.826186913903,295.598855,111.476180051343,47.189991368,45.1287793952968,47.12,5,211.406168,1.43134426229508196721,873.12,1200000
2.24,2.215,208.974788,4.78526624943866,389.064751645241,292.715145207257,298.243039,111.377041918066,46.287915542,44.9040992854457,46.22,4,208.929586,1.44837704918032786885,883.51,1200000
2.24,2.26166666666667,210.232227,4.75664466038311,400.805138369349,282.390876852987,295.830606,111.515472668514,47.5475220065,45.5985267034991,47.48,5,210.183207,1.43629508196721311475,876.14,1200000
2.24,2.22833333333333,211.164947,4.73563446114946,398.835221228893,288.216749732628,296.487492,111.461299333646,47.0545890231667,46.2056074766355,46.99,6,211.118867,1.41686885245901639344,864.29,1200000
2.28,2.21333333333333,212.085614,4.71507699716021,399.721208235345,296.897034883985,301.082371,111.448883587264,46.9416158986667,47.497177267595,46.88,5,212.037513,1.41954098360655737704,865.92,1300000
2.28,2.23,208.272416,4.80140394587827,388.892613159014,290.80139571269,296.903677,111.394277889603,46.444748768,45.3866268210684,46.38,4,208.224757,1.44386885245901639344,880.76,1300000
2.28,2.27,207.832077,4.81157680005286,393.45653453368,282.423311643697,293.665465,111.474849174542,47.177881479,46.348623853211,47.11,6,207.786005,1.45577049180327868852,888.02,1300000
2.28,2.35833333333333,211.098368,4.73712804828505,420.380957513728,322.92650900617,317.65169,111.761265093355,49.7840317866667,50.0176616036736,49.70,6,211.051139,1.44093442622950819672,878.97,1300000
2.28,2.35,208.296682,4.80084459530661,408.022606539398,332.762638871081,317.62085,111.669574257673,48.94972027,49.911378943637,48.87,5,208.247293,1.47470491803278688524,899.57,1300000
2.32,2.31666666666667,203.38881,4.91669133616545,384.611735315871,309.655188470583,300.917296,111.468313000735,47.11840765,47.3570658036677,47.05,5,203.345492,1.49293442622950819672,910.69,1000000
2.32,2.38833333333333,204.049849,4.9007632443776,398.021053484576,358.824859538152,330.245959,111.645856225751,48.7339056028333,49.3547261946285,48.65,8,204.005909,1.50581967213114754098,918.55,1000000
2.32,2.30666666666667,203.609847,4.91135382072165,383.923266348206,280.562879276549,289.409688,111.451563917409,46.966004708,46.3705308775731,46.89,4,203.566805,1.48311475409836065573,904.70,1000000
2.32,2.42666666666667,208.696127,4.79165576465154,422.834930128036,321.408766310929,316.604185,111.855730924038,50.6435934853333,52.2485410230003,50.55,5,208.655263,1.63685245901639344262,998.48,1000000
2.32,2.275,206.007521,4.85419170691346,387.718368246736,318.041533713449,306.984102,111.440651541922,46.8667110275,47.6748443793482,46.79,8,205.964015,1.50067213114754098360,915.41,1000000
2.32,2.33833333333333,212.090238,4.71497419885964,420.761931053706,300.744930261659,310.143596,111.740355028358,49.593767319,48.6640541503384,49.51,7,212.041473,1.43645901639344262295,876.24,1100000
2.32,2.36166666666667,209.779272,4.76691519837098,415.757451597494,306.781224212417,309.480384,111.7347615673,49.542871404,50.0176366843034,49.46,4,209.730452,1.45306557377049180327,886.37,1100000
2.32,2.33833333333333,207.00126,4.83088846898806,401.194736154683,314.761411307288,308.46493,111.609577029837,48.40379463,50.0178126113288,48.32,6,206.958314,1.47167213114754098360,897.72,1100000
2.32,2.37666666666667,209.874194,4.76475921570424,418.744240210879,305.871283346828,310.249252,111.771823001796,49.8801001073333,48.4051875219068,49.79,5,209.828224,1.46660655737704918032,894.63,1100000
2.32,2.26166666666667,211.910438,4.7189747208205,406.949384432937,311.379098352313,310.499124,111.557185805637,47.9270773943333,47.1454880294659,47.85,5,211.862332,1.40988524590163934426,860.03,1100000
2.8,2.77333333333333,211.730332,4.72298886302223,512.911119309146,358.627273147399,355.848373,112.743314673673,58.7198787413333,59.5674376689697,58.48,6,211.689472,1.55959016393442622950,951.35,800000
2.8,2.84666666666667,210.806859,4.74367866749535,527.144793793167,355.81151961641,360.247379,112.885064476234,60.009685862,59.7892888498683,59.86,8,210.764054,1.59308196721311475409,971.78,800000
2.8,2.725,209.872343,4.76480123919901,490.243843754443,359.007009050903,355.412402,112.575204460078,57.1902134675,56.4353408743504,57.06,6,209.829001,1.56332786885245901639,953.63,800000
2.8,2.795,210.213343,4.75707196188779,509.665302509018,352.236402560459,355.316681,112.747133767598,58.7546293685,58.9269746646796,58.61,7,210.170845,1.57334426229508196721,959.74,800000
2.8,2.73833333333333,210.320239,4.75465416335895,495.95281916881,351.075938503198,351.914456,112.6194368632,57.5926921128333,55.9780955278369,57.47,9,210.272702,1.64383606557377049180,1002.74,800000
2.8,2.835,207.764035,4.81315257474664,505.522179009919,377.506930548365,367.722104,112.763231321083,58.9011039225,60.534822215692,58.77,8,207.72091,1.60550819672131147540,979.36,900000
2.8,2.80666666666667,207.06538,4.82939253292849,494.382366231411,358.938455908948,357.251266,112.676986863535,58.1163499866667,58.8305135054913,57.98,7,207.022216,1.59357377049180327868,972.08,900000
2.8,2.82333333333333,207.249629,4.82509910789756,499.558945760123,361.716129306462,355.045641,112.720631296785,58.5134785876667,60.4012983180879,58.38,6,207.206616,1.59736065573770491803,974.39,900000
2.8,2.71,206.655714,4.83896612701452,469.711559667845,306.954806406349,319.78555,112.444806464491,56.003698494,55.6716876729173,55.88,4,206.611005,1.56895081967213114754,957.06,900000
2.8,2.86,220.468359,4.53579826391324,596.73053823606,409.843579083311,407.321803,113.219629179073,63.053950674,64.7829886396738,62.90,6,220.414677,2.05893442622950819672,1255.95,900000
2.8,2.78666666666667,208.570912,4.79453242262277,498.041264478771,320.552706674963,336.415225,112.677581513092,58.1217608106667,55.4857997010463,57.99,6,208.525561,1.56667213114754098360,955.67,1200000
2.8,2.80333333333333,208.380742,4.798907952828,501.108798554086,381.312136369178,365.640961,112.709925874006,58.4160680073333,59.7622585438336,58.28,7,208.338443,1.56629508196721311475,955.44,1200000
2.8,2.73833333333333,205.83547,4.85824916376172,471.716841605888,324.745243115458,332.461449,112.48447095423,56.3646128683333,55.3392150897475,56.25,7,205.793094,1.56475409836065573770,954.50,1200000
2.8,2.86,205.179071,4.8737914404535,496.575752539104,338.243172498926,343.898008,112.739065452229,58.681214306,58.1706961840956,58.55,6,205.139946,1.61011475409836065573,982.17,1200000
2.8,2.88,205.860805,4.85765126586384,505.650322309579,341.497123388937,347.523893,112.805741511216,59.28791184,58.5478738790859,59.15,9,205.816221,1.60670491803278688524,980.09,1200000
2.85,2.805,208.188797,4.80333242907398,500.417240620669,346.341522812111,351.377841,112.707825635679,58.3969575585,57.2319572319572,0.12,7,208.144915,.87062295081967213114,531.08,1300000
2.85,2.865,210.362619,4.7536962828933,529.465753206278,374.921278203463,373.808541,112.913551048751,60.2688903435,60.1628380343123,60.13,7,210.319272,1.58547540983606557377,967.14,1300000
2.85,2.97,210.033826,4.76113785595659,558.304318494754,400.073667955856,396.416452,113.145567090788,62.380046322,61.5988779803647,62.24,9,209.990592,1.60034426229508196721,976.21,1300000
2.85,2.76,207.822613,4.8117959136622,487.377907978736,376.426637269955,362.381937,112.593758626561,57.359041188,60.6097192876547,57.23,9,207.77849,1.58272131147540983606,965.46,1300000
2.9,2.87333333333333,204.760207,4.88376142342931,497.40650010131,363.567502332631,359.867712,112.755904165966,58.8344328113333,59.7564511452595,58.70,6,204.716407,1.63827868852459016393,999.35,1000000
2.9,2.86,208.80129,4.78924244194085,518.338171636937,372.464703953198,366.003382,112.852916866506,59.71716894,60.5010195164579,59.58,6,208.757152,1.59777049180327868852,974.64,1000000
2.9,2.95166666666667,207.428884,4.8209293745224,534.970283094728,367.956602540411,368.668109,113.018747539447,61.2260922606667,60.7959356477561,61.08,8,207.386552,1.61163934426229508196,983.10,1000000
2.9,2.82666666666667,205.285083,4.87127454847754,489.091335750069,343.24274727658,346.611688,112.667194789067,58.027250128,58.2964927792514,57.89,6,205.242881,1.61993442622950819672,988.16,1000000
2.9,2.89833333333333,205.393595,4.86870099332942,507.519495118991,364.067259054202,360.010402,112.83233714023,59.5299102841667,60.3334291463064,59.39,8,205.353231,1.62713114754098360655,992.55,1000000
2.9,2.90166666666667,209.936572,4.76334347309434,537.150162986064,396.873103016325,383.550009,112.984733824423,60.9165953086667,61.7283950617284,60.78,11,209.892186,1.58634426229508196721,967.67,1100000
2.9,2.87833333333333,207.198507,4.82628960255973,513.358547005336,371.255206949806,364.705523,112.844286198772,59.6386369315,61.6497829232996,0.12,7,207.155036,.87275409836065573770,532.38,1100000
2.9,2.90333333333333,207.181109,4.82669488944574,519.923046617013,374.081474319167,369.668861,112.900658859565,60.1515819796667,61.0043041606887,60.01,8,207.136924,1.60703278688524590163,980.29,1100000
2.9,3.02166666666667,207.584383,4.81731807348918,556.900964296598,405.854783734968,397.555177,113.183486408842,62.7250810631667,63.1375792666115,62.57,10,207.544363,1.63890163934426229508,999.73,1100000
3.36,3.41833333333333,209.972033,4.76253901870827,743.933767636962,477.133604895777,475.85359,114.178120850194,71.7754399471667,71.5330246161345,71.56,9,209.930997,1.76118032786885245901,1074.32,800000
3.36,3.34333333333333,207.857629,4.81098531148934,681.360441633054,421.9337998961,429.707615,113.92736136246,69.4937339623333,68.3528532270122,69.29,7,207.817947,1.73132786885245901639,1056.11,800000
3.36,3.43,207.703561,4.81455394979964,722.254268347371,505.335553146273,490.311651,114.119531124388,71.242321423,72.3828030119019,71.04,14,207.663785,1.74932786885245901639,1067.09,800000
3.36,3.35166666666667,209.858118,4.76512421597148,707.48498990425,474.422740549647,467.991043,114.020085302542,70.337445883,70.8675118071091,70.13,12,209.820722,1.70337704918032786885,1039.06,800000
3.36,3.27,210.796703,4.743907213767,678.468760217414,427.121681372835,429.973893,113.865464354722,68.930521881,68.5605095541401,68.73,11,210.755795,1.67842622950819672131,1023.84,800000
3.36,3.36,207.292955,4.82409062092824,683.017830799295,428.533054679844,434.386414,113.944582573512,69.65043288,68.8073394495413,69.34,9,207.252289,1.77314754098360655737,1081.62,900000
3.36,3.21833333333333,207.838447,4.81142933097455,627.708563376361,377.480761659065,389.237586,113.641138487192,66.8893401928333,67.0722236603676,66.70,10,207.795364,1.68145901639344262295,1025.69,900000
3.36,3.315,207.013345,4.83060645196569,659.801889008213,401.049704007882,411.743365,113.831879133038,68.6249238675,66.5493842674039,68.43,10,206.972386,1.72339344262295081967,1051.27,900000
3.36,3.325,210.143647,4.75864968689727,697.520467614525,407.834921807149,419.782993,113.969016612762,69.8727626275,69.6316712603358,69.68,8,210.099472,1.69072131147540983606,1031.34,900000
3.36,3.27166666666667,206.933518,4.83246991432292,640.695745284762,417.657916684017,420.70106,113.730422248693,67.7017493056667,66.2592309651133,0.12,10,206.890916,.85968852459016393442,524.41,900000
3.36,3.34666666666667,202.802452,4.93090685116569,631.217418788193,396.472362975283,402.490024,113.749047144233,67.8712206026667,68.1105302464526,67.70,8,202.762514,1.75649180327868852459,1071.46,1200000
3.36,3.36666666666667,205.776063,4.85965172732457,669.799066548821,444.699258344543,440.246669,113.903645738979,69.27794121,68.8443454590448,69.09,10,205.735035,1.73831147540983606557,1060.37,1200000
3.36,3.33166666666667,203.235615,4.92039744116699,629.433265881384,417.012707403964,418.419083,113.731475430485,67.7113323975,68.5671417854464,67.53,9,203.196061,1.76768852459016393442,1078.29,1200000
3.36,3.45166666666667,203.740032,4.90821558327821,686.554353647362,436.635570484582,438.140828,114.018637021549,70.324267712,70.7941105479121,69.90,9,203.699586,1.77068739770867430441,1081.89,1200000
3.36,3.36833333333333,202.999282,4.92612579782425,641.934033444434,463.865499321189,450.698624,113.804624037755,68.3769248203333,69.28023744744,68.19,11,202.959277,1.76434426229508196721,1076.25,1200000
3.42,3.35,207.98801,4.80796945939336,685.885423427243,405.33467949979,419.285642,113.947390570165,69.67598335,68.7142501865208,69.49,7,207.945857,1.72255737704918032786,1050.76,1300000
3.42,3.43,207.339627,4.82300472162034,717.872656480879,501.08665555816,486.542016,114.105812377504,71.117492061,73.0386203546272,70.92,12,207.300235,1.74914754098360655737,1066.98,1300000
3.42,3.5,208.912489,4.78669324551487,777.186018101656,539.531404087462,525.961292,114.325818889385,73.11937115,74.6726969769103,72.91,13,208.873841,1.75378688524590163934,1069.81,1300000
3.42,3.22,207.538139,4.81839147646978,625.628961816419,355.796967529911,379.525613,113.634318155304,66.827280758,64.2690815006468,66.66,9,207.497342,1.68198360655737704918,1026.01,1300000
3.42,3.40166666666667,209.537308,4.77241981175018,729.525957016187,404.996614228305,424.680964,114.123409075753,71.2776076046667,70.7567964731815,71.08,6,209.496697,1.70449180327868852459,1039.74,1300000
3.48,3.34833333333333,206.761492,4.83649053954399,671.972017355837,438.36079270553,438.585427,113.89844728889,69.2306395713333,69.0470266235382,69.04,10,206.71989,1.74877049180327868852,1066.75,1000000
3.48,3.37333333333333,205.019343,4.87758855026669,664.780808963152,381.663554266559,399.703483,113.890668435083,69.159858372,67.3993578661398,68.97,8,204.978611,1.77345901639344262295,1081.81,1000000
3.48,3.38,204.930001,4.87971500083094,666.793357035125,428.873756076502,430.896247,113.902370803146,69.266340338,68.9918659107715,68.96,9,204.890204,1.76461538461538461538,1078.18,1000000
3.48,3.465,206.626049,4.83966085031225,727.45215648853,530.9162798944,524.371712,114.158392265037,71.5959259785,71.9163260399134,71.39,13,206.588406,1.77573770491803278688,1083.20,1000000
3.48,3.43166666666667,205.693832,4.86159448864757,699.335997683212,490.624890564473,478.532933,114.047540608279,70.5872666813333,71.6921582908473,70.38,9,205.655511,1.76714754098360655737,1077.96,1000000
3.48,3.50666666666667,207.421463,4.82110185482589,760.78304126994,499.201873226573,495.869969,114.283663653484,72.7357930253333,72.3212164409598,72.53,13,207.381086,1.79447540983606557377,1094.63,1100000
3.48,3.34833333333333,208.4721,4.79680494416279,690.382878424076,433.233331322807,434.897345,113.961394555685,69.80340815,70.2164717591441,69.61,9,208.429228,1.70552459016393442622,1040.37,1100000
3.48,3.485,206.673336,4.83855353261439,738.796047518343,464.337615771427,464.565544,114.2056197698,72.025657596,72.4838632560363,71.82,10,206.633781,1.75685245901639344262,1071.68,1100000
3.48,3.50666666666667,208.328054,4.80012163892243,773.123163503727,466.070804278718,472.500597,114.3186020992,73.0537042693333,72.6063197909242,72.85,8,208.287267,1.74357377049180327868,1063.58,1100000
3.48,3.53666666666667,206.643527,4.83925150967831,767.70431144274,538.860931916353,522.897873,114.321813719318,73.0829273823333,73.6160188457008,72.75,12,206.604508,1.75918032786885245901,1073.10,1100000
3.92,3.83,206.713587,4.83761137578247,992.446119639566,581.887040645761,585.272532,114.990926289928,79.171303821,79.2473352186208,78.91,11,206.678137,1.87618032786885245901,1144.47,800000
3.92,4.04833333333333,206.820828,4.83510297135064,1271.02006950858,680.245076662077,690.83708,115.4917033757,83.727965202,83.6180284009055,83.30,11,206.787368,1.91136065573770491803,1165.93,800000
3.92,3.95166666666667,207.538994,4.81837162610512,1153.79517459773,603.85999816996,614.745156,115.30317292161,82.0124924623333,81.6993464052288,81.60,12,207.50407,1.88178688524590163934,1147.89,800000
3.92,3.855,208.867048,4.78773463586271,1072.11629283507,590.174908063734,600.303971,115.13895534574,80.518247004,79.5547871190836,80.25,12,208.831493,1.83854098360655737704,1121.51,800000
3.92,4.01666666666667,207.657557,4.81562055552835,1251.63668885167,601.72430264894,621.939327,115.456662148244,83.4091187283333,82.5554864136071,83.13,12,207.621281,1.89331147540983606557,1154.92,800000
3.92,4.02833333333333,207.967355,4.80844697957523,1281.86451399405,741.849678188667,738.123067,115.497002494024,83.7761828391667,83.3712512926577,83.50,16,207.932383,1.89170491803278688524,1153.94,900000
3.92,3.985,206.74561,4.83686207412095,1173.89895662619,669.665752110872,672.657583,115.344455001792,82.388125585,82.5214300648129,81.98,14,206.709167,1.90222585924713584288,1162.26,900000
3.92,3.90333333333333,206.865845,4.83405078300867,1074.43993915536,588.611107819986,597.815422,115.164055168,80.7466348316667,80.4055496264675,80.49,12,206.829013,1.87001639344262295081,1140.71,900000
3.92,3.95166666666667,207.101982,4.82853901417515,1140.41684954642,664.68350037121,666.438189,115.284194007581,81.839799887,81.5517604891419,81.57,18,207.065016,1.89685245901639344262,1157.08,900000
3.92,4.09833333333333,202.163781,4.94648445460169,1179.03516829002,572.230690252443,595.331181,115.39559484149,82.8534562465,80.4838381784916,82.46,14,202.130209,1.98729950900163666121,1214.24,1200000
3.92,3.755,205.389015,4.86880956121241,897.819550867808,538.591101222333,538.24647,114.765880907062,77.1235751325,76.8360328378079,76.89,13,205.351495,1.82326229508196721311,1112.19,1200000
3.92,3.96166666666667,205.963848,4.85522099975526,1119.12612694012,757.097791798107,733.508764,115.257401621648,81.596011116,82.9022082018928,81.34,19,205.927944,1.88829508196721311475,1151.86,1200000
3.92,4.11666666666667,205.874266,4.85733365043303,1350.13443547181,790.149677121204,785.282396,115.60419785475,84.7515728366667,84.1934831005869,84.48,15,205.839081,1.94718032786885245901,1187.78,1200000
3.92,3.82333333333333,205.870913,4.85741276136469,967.043703696691,573.715660986062,575.711471,114.940373233163,78.7113124036667,78.3612987578993,78.47,11,205.834343,1.85008196721311475409,1128.55,1200000
