Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
00:47:12  18.5   0.0   0.7  80.9   0.0    2   2206   3405    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:13   8.6   0.0   0.3  90.9   0.3    2   1809   1903    4    2    6   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:14   8.6   0.0   0.2  91.2   0.0    2   1611   1736    2    2    3   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:15   8.5   0.0   0.3  91.0   0.2    2   1736   1789    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:16   8.6   0.0   0.2  91.2   0.0    2   1576   1613    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:17   8.6   0.0   0.3  91.1   0.0    2   1621   1731    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:18   8.5   0.0   0.2  91.2   0.1    2   1658   1735    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:47:19   8.6   0.0   0.3  91.1   0.1    2   1633   1705    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:20   8.6   0.0   0.2  91.2   0.1    2   1685   1776    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:47:21   8.5   0.0   0.3  91.2   0.0    2   1629   1748    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:47:22   8.6   0.0   0.3  91.1   0.0    2   1766   1838    2    2    3   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:23   8.7   0.0   0.3  90.9   0.1    2   1777   1837    2    2    3   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:24   8.5   0.0   0.2  91.2   0.1    2   1656   1722    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:25   8.5   0.0   0.3  91.2   0.1    2   1676   1730    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:26   8.5   0.0   0.3  91.2   0.0    2   1634   1778    2    2    3   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:27   8.5   0.0   0.3  91.2   0.0    2   1604   1705    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
00:47:28   8.7   0.0   0.2  91.0   0.1    2   1672   1783    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:47:29   8.5   0.0   0.2  91.1   0.2    2   1637   1748    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:30  10.3   0.0   0.5  89.1   0.1    4   1764   2184    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:47:31  15.8   0.0   0.3  84.0   0.0    2   2040   2965    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:32   6.2   0.0   0.4  93.4   0.0    2   1482   1445    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:33   2.1   0.0   0.2  97.7   0.1    2   1354    768    2    2    2   0.00E  0.90 GHz  0.80 GHz  1.94 GHz
00:47:34   4.1   0.0   0.3  95.7   0.0    1   1399   1085    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:35   9.6   0.0   0.4  89.8   0.2    4   1774   2034    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:47:36  11.7   0.0   0.3  88.0   0.1    2   1753   2308    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:47:37   8.6   0.0   0.3  91.2   0.0    3   1662   1804    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:38   8.5   0.0   0.3  91.1   0.1    2   1687   1770    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:47:39   8.5   0.0   0.3  91.2   0.0    2   1658   1732    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:40   8.5   0.0   0.3  91.2   0.0    2   1604   1700    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:41  10.5   0.0   1.1  88.2   0.2    2   1720   2318    4    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:42   8.2   0.0   0.3  91.6   0.0    2   1596   1672    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:47:43   7.3   0.0   0.3  92.3   0.1    2   1660   1695    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:44   9.0   0.0   0.6  90.3   0.1    2   1657   1932    3    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:47:45   7.8   0.0   0.2  92.0   0.1    1   1606   1599    2    2    2   0.00E  0.87 GHz  0.80 GHz  2.13 GHz
00:47:46   3.7   0.0   0.3  95.9   0.1    2   1405   1092    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:47   6.9   0.0   0.2  92.9   0.0    1   1525   1455    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
00:47:48   6.9   0.0   0.3  92.8   0.0    2   1575   1476    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:49   6.9   0.0   0.3  92.8   0.0    2   1542   1492    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:50   7.3   0.0   0.3  92.3   0.1    2   1577   1541    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
00:47:51   6.5   0.0   0.2  93.2   0.1    1   1546   1487    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
00:47:52   7.2   0.0   0.3  92.6   0.0    2   1576   1533    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:53   8.6   0.0   0.2  91.1   0.1    2   1649   1694    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:47:54   8.6   0.0   0.2  91.2   0.1    2   1614   1728    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:47:55   8.5   0.0   0.3  91.1   0.1    2   1724   1758    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:56   8.9   0.0   0.4  90.7   0.0    2   1657   1853    3    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:47:57   8.6   0.0   0.2  91.1   0.1    2   1703   1840    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:47:58   8.6   0.0   0.3  91.1   0.1    2   1702   1756    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:47:59   8.5   0.0   0.3  91.2   0.0    2   1639   1735    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:00   8.6   0.0   0.3  91.1   0.1    2   1759   1889    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:01   8.5   0.0   0.3  91.2   0.0    2   1677   1814    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:02   8.6   0.0   0.2  91.2   0.0    2   1588   1799    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:03   8.7   0.0   0.3  91.0   0.1    2   1670   1752    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:04   8.6   0.0   0.3  91.1   0.0    2   1592   1737    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:05   8.5   0.0   0.3  91.2   0.1    2   1642   1722    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:06   8.6   0.0   0.3  91.0   0.2    2   1644   1715    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:07   8.6   0.0   0.2  91.2   0.0    2   1634   1712    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:48:08   8.6   0.0   0.2  91.1   0.2    2   1703   1761    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:09   8.5   0.0   0.3  91.2   0.0    2   1588   1718    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:48:10   8.6   0.0   0.3  91.1   0.1    2   1666   1727    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:11   8.4   0.0   0.2  91.5   0.0    2   1732   1785    2    2    4   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:12   8.5   0.0   0.3  91.2   0.0    2   1601   1689    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:48:13   8.4   0.0   0.2  91.3   0.1    2   1693   1712    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
00:48:14   8.6   0.0   0.3  91.2   0.0    2   1627   1747    2    2    3   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:15   7.6   0.0   0.3  92.1   0.1    2   1625   1578    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:16   8.5   0.0   0.3  91.2   0.0    2   1667   1760    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:17   8.5   0.0   0.3  91.2   0.0    2   1647   1781    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:18   8.5   0.0   0.2  91.2   0.1    2   1645   1712    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:48:19   8.7   0.0   0.2  91.1   0.1    2   1631   1775    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:20   8.3   0.0   0.3  91.4   0.1    1   1580   1716    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
00:48:21   6.5   0.0   0.3  93.2   0.1    3   1536   1481    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:22   8.5   0.0   0.3  91.2   0.0    2   1679   1834    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:48:23   8.5   0.0   0.3  91.1   0.1    2   1709   1825    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:48:24   8.6   0.0   0.2  91.2   0.0    2   1611   1741    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:25   8.6   0.0   0.3  91.0   0.2    3   1689   1831    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:26   8.6   0.0   0.3  91.2   0.0    3   1682   1825    2    2    3   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:27   8.6   0.0   0.3  91.2   0.0    3   1605   1720    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:28   8.5   0.0   0.3  91.2   0.1    2   1631   1672    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:29   8.6   0.0   0.3  91.1   0.0    2   1687   1820    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:30   8.5   0.0   0.2  91.2   0.1    2   1690   1837    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:31   8.6   0.0   0.3  91.1   0.1    2   1645   1774    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:48:32   8.5   0.0   0.3  91.2   0.0    2   1613   1732    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:33   8.6   0.0   0.3  91.1   0.1    2   1647   1678    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:34   8.5   0.0   0.2  91.3   0.0    2   1626   1769    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:35   8.5   0.0   0.3  91.2   0.1    2   1687   1799    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:36  17.3   0.0   0.6  82.0   0.1    5   1980   3130    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
00:48:37   9.9   0.0   0.3  89.7   0.0    2   1771   2109    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:38  13.0   0.0   0.9  85.9   0.2    2   4054   3248   23    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:48:39  11.2   0.0   1.3  87.4   0.1    2   2334   2992   24    3    4   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:40   8.5   0.0   0.3  91.1   0.2    2   1697   1770    3    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:41  10.6   0.0   1.2  88.1   0.1    2   1786   2417    2    2    3   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:42   9.0   0.0   0.3  90.7   0.0    2   1781   1910    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:48:43  12.1   0.0   0.7  87.0   0.2    3   2864   2699    3    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:44  16.4   0.0   1.4  82.2   0.0    3   2852   3256    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:45  16.0   0.0   1.1  82.8   0.1    3   2877   3175    3    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:46  16.1   0.0   1.0  82.9   0.0    3   2957   3198    2    2    3   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:48:47  15.8   0.0   1.2  82.8   0.2    3   2919   3232    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:48:48  16.2   0.0   1.2  82.6   0.1    3   4578   3362    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:49  15.9   0.0   1.2  82.9   0.0    3   2863   3224    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:50  16.0   0.0   0.9  83.0   0.1    3   2885   3220    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:51  16.0   0.0   1.0  83.0   0.0    3   2845   3116    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:52  15.8   0.0   1.2  82.9   0.1    3   2790   3074    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:48:53  16.2   0.0   1.3  82.5   0.1    3   4846   3273    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:54  15.8   0.0   1.1  83.1   0.0    3   2772   3095    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:48:55  16.0   0.0   1.2  82.7   0.1    3   2972   3224    3    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:56  16.2   0.0   1.2  82.6   0.0    2   2859   3220    2    2    3   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:48:57   8.5   0.0   0.2  91.3   0.0    2   1635   1740    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:48:58   8.9   0.0   0.3  90.6   0.2    2   2902   1916    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:48:59   8.5   0.0   0.3  91.2   0.0    2   1615   1652    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
00:49:00   8.6   0.0   0.3  91.1   0.1    2   1704   1778    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:01   8.6   0.0   0.3  91.2   0.0    2   1588   1671    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:02   8.6   0.0   0.2  91.2   0.1    3   1572   1678    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:03   8.6   0.0   0.3  91.1   0.1    2   1738   1758    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:04   8.5   0.0   0.3  91.2   0.1    2   1628   1710    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:05   8.5   0.0   0.3  91.2   0.1    2   1685   1757    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:06   8.6   0.0   0.3  91.1   0.1    2   1669   1728    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:07   8.6   0.0   0.2  91.2   0.0    2   1664   1706    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:08   8.7   0.0   0.4  90.7   0.2    2   2240   2126    2    2   39   0.00E  0.90 GHz  0.79 GHz  2.10 GHz
00:49:09   8.5   0.0   0.5  90.9   0.1    2   1647   1764    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:49:10   8.7   0.0   0.3  91.0   0.1    2   1717   1754    3    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:49:11   8.8   0.0   0.3  90.9   0.0    3   1669   1732    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:49:12   8.7   0.0   0.3  91.1   0.0    2   1763   1833    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:13   8.7   0.0   0.2  91.1   0.1    2   1886   1910    2    2    5   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:14   8.6   0.0   0.3  91.1   0.1    2   1696   1813    2    2    3   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:49:15   8.6   0.0   0.2  91.1   0.1    2   1761   1842    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:16   8.6   0.0   0.2  91.2   0.1    2   1560   1654    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:17   8.5   0.0   0.3  91.2   0.0    2   1621   1708    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:18   8.7   0.0   0.2  91.1   0.1    2   1677   1762    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:19   8.5   0.0   0.3  91.2   0.0    2   1618   1728    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:49:20   8.8   0.0   0.3  90.7   0.3    2   1771   1838    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:49:21   8.5   0.0   0.2  91.3   0.0    2   1611   1764    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:22   8.5   0.0   0.3  91.2   0.0    2   1666   1749    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
00:49:23   8.8   0.0   0.3  90.8   0.1    2   1682   1801    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:24   8.5   0.0   0.2  91.3   0.0    2   1601   1669    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:25   8.5   0.0   0.3  91.1   0.1    3   1670   1790    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:49:26   8.6   0.0   0.3  91.0   0.2    2   1684   1742    2    2    3   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:27  13.4   0.0   0.5  86.1   0.0    4   1960   2470    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:49:28  14.1   0.0   0.3  85.5   0.1    2   1959   2664    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:29   8.6   0.0   0.2  91.2   0.0    2   1657   1759    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:30   8.6   0.0   0.2  91.1   0.1    2   1725   1797    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:31   8.6   0.0   0.3  91.1   0.1    2   1650   1737    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:32  16.1   0.0   0.6  83.3   0.0    4   2016   2946    2    2    2   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
00:49:33  10.8   0.0   0.3  89.0   0.0    2   1802   2194    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:34   8.6   0.0   0.3  91.2   0.0    2   1621   1737    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:35   8.6   0.0   0.3  91.1   0.1    2   1721   1800    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:36   7.8   0.0   0.3  91.8   0.1    2   1587   1608    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:37   8.0   0.0   0.3  91.7   0.0    2   1595   1661    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:38   7.8   0.0   0.2  92.0   0.1    2   1696   1676    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:39   7.8   0.0   0.3  91.9   0.0    2   1596   1624    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:40   8.5   0.0   0.3  91.2   0.1    2   1688   1736    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:41   8.6   0.0   1.3  90.1   0.0    1   1544   1986    4    2    2   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
00:49:42   5.1   0.0   0.3  94.6   0.1    1   1544   1324    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:49:43   8.1   0.0   0.3  91.5   0.2    2   1712   1721    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:49:44   9.0   0.0   0.5  90.5   0.0    3   1675   1926    2    1    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:45   7.9   0.0   0.2  91.9   0.1    2   1581   1647    1    1    0   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
00:49:46   7.3   0.0   0.2  92.6   0.0    2   1554   1600    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:47   6.8   0.0   0.3  93.0   0.0    2   1579   1507    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:48   5.1   0.0   0.3  94.3   0.3    2   1598   1327    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:49   6.1   0.0   0.2  93.7   0.0    1   1475   1345    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.13 GHz
00:49:50   8.0   0.0   0.3  91.6   0.1    2   1821   1819    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:51   8.7   0.0   0.2  91.1   0.1    2   1652   1697    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:52   8.6   0.0   0.1  91.3   0.0    3   1647   1686    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:53   8.7   0.0   0.3  90.9   0.2    2   1708   1736    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:54  10.0   0.0   0.3  89.7   0.0    2   1673   2046    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:55   8.7   0.0   0.3  90.9   0.2    2   1830   1789    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:56   8.8   0.0   0.5  90.7   0.0    2   1653   1791    3    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:49:57   8.6   0.0   0.2  91.2   0.0    2   1600   1740    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:58   7.2   0.0   0.3  92.4   0.1    2   1591   1526    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:49:59   8.3   0.0   0.2  91.6   0.0    2   1660   1734    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:00   8.7   0.0   0.3  91.0   0.1    2   1708   1763    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:01   8.4   0.0   0.2  91.4   0.0    2   1650   1703    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:02   5.2   0.0   0.2  94.7   0.0    3   1458   1285    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:50:03   8.3   0.0   0.3  91.2   0.2    2   1688   1745    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:50:04   8.5   0.0   0.3  91.2   0.0    2   1627   1691    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:50:05   8.2   0.0   0.3  91.4   0.1    2   1828   1991    4    5    4   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:06   7.8   0.0   0.2  91.8   0.1    2   1638   1615    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:07   8.4   0.0   0.3  91.4   0.0    2   1685   1770    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:08   8.6   0.0   0.3  91.0   0.2    2   1694   1757    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
00:50:09   8.7   0.0   0.2  91.2   0.0    2   1591   1692    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:50:10   7.0   0.0   0.2  92.7   0.1    2   1641   1553    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:50:11   7.5   0.0   0.3  92.2   0.1    2   1641   1655    2    2    3   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:12   7.9   0.0   0.3  91.8   0.0    2   1622   1702    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:50:13   8.6   0.0   0.3  91.1   0.1    2   1665   1765    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:14   8.5   0.0   0.2  91.3   0.0    2   1619   1758    2    2    4   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:50:15   6.1   0.0   0.3  93.5   0.2    2   1636   1475    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:16   8.5   0.0   0.3  91.2   0.0    2   1625   1730    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:17   8.6   0.0   0.2  91.2   0.0    2   1572   1710    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
00:50:18   8.5   0.0   0.3  91.2   0.0    2   1686   1765    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:19   8.5   0.0   0.2  91.2   0.1    2   1640   1774    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:20   8.6   0.0   0.3  91.1   0.1    2   1695   1784    2    2    2   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
00:50:21   7.4   0.0   0.3  92.3   0.0    2   1542   1519    2    2    3   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:50:22   7.8   0.0   0.2  92.1   0.0    2   1576   1644    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:50:23   4.3   0.0   0.3  95.3   0.1    2   1468   1141    2    2    2   0.00E  0.91 GHz  0.80 GHz  2.10 GHz
00:50:24   7.1   0.0   0.2  92.7   0.0    2   1586   1612    2    2    2   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
