Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:09:41   7.0   0.0   0.4  92.6   0.0    2   1384   2044   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:42   9.0   0.0   0.4  90.6   0.0    2   1386   2219   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:43   8.9   0.0   0.4  90.6   0.0    2   1416   2320   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:44   9.0   0.0   0.5  90.4   0.1    2   1411   2199   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:45   6.9   0.0   0.5  92.5   0.1    2   1337   1911   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:46   9.0   0.0   0.4  90.5   0.1    2   1520   2489   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:47   9.0   0.0   0.5  90.5   0.0    2   1439   2300   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:09:48   9.0   0.0   0.5  90.5   0.0    2   1415   2237   14   14   14   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:49   9.0   0.0   0.4  90.6   0.0    3   1431   2270   14   14   13   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:50   8.9   0.0   0.5  90.4   0.2    3   1374   2202   14   14    8   0.00E  0.87 GHz  0.80 GHz  2.10 GHz
10:09:51   8.9   0.0   0.3  90.7   0.0    7   1433   2175   11    8   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:52   8.2   0.0   0.5  91.2   0.1    3   1356   2150   10   13   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:53   9.0   0.0   0.5  90.5   0.0    2   1400   2266   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:54   9.0   0.0   0.5  90.5   0.0    2   1488   2359   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:55   9.0   0.0   0.4  90.6   0.0    2   1432   2336   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:56   9.0   0.0   0.5  90.4   0.1    2   1465   2343   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:57   9.1   0.0   0.3  90.6   0.0    2   1401   2393   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:58   9.0   0.0   0.4  90.6   0.0    2   1418   2290   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:09:59   8.9   0.0   0.6  90.5   0.0    2   1420   2213   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:00   9.2   0.0   0.5  90.3   0.0    2   1532   2327   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:01   7.6   0.0   0.4  91.8   0.2    2   1414   2084   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:02   9.0   0.0   0.5  90.4   0.1    2   1478   2399   15   14   15   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:10:03   9.1   0.0   0.5  90.3   0.1    2   1489   2279   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:04   6.6   0.0   0.5  92.9   0.0    2   1208   1940   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:10:05   8.4   0.0   0.7  91.0   0.0    2   1697   2580   18   17   16   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:10:06   9.0   0.0   0.5  90.5   0.0    2   1380   2314   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:07   9.1   0.0   0.4  90.3   0.2    2   1480   2320   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:08   9.0   0.0   0.5  90.5   0.0    2   1435   2350   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:09   9.2   0.0   0.4  90.4   0.0    2   1402   2208   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:10   9.0   0.0   0.4  90.5   0.1    2   1485   2271   15   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:10:11   9.2   0.0   0.5  90.3   0.0    2   1475   2283   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:12   8.3   0.0   0.6  91.1   0.0    2   1402   2213   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:13   9.0   0.0   0.5  90.4   0.1    2   1445   2323   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:14   8.9   0.0   0.5  90.6   0.0    2   1434   2162   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:15   9.1   0.0   0.5  90.3   0.1    2   1451   2291   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:16   8.6   0.0   0.4  91.0   0.0    2   1403   2321   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:17   7.6   0.0   0.4  92.0   0.0    2   1369   2091   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:18   9.0   0.0   0.4  90.6   0.0    2   1432   2452   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:19   8.9   0.0   0.6  90.5   0.0    3   1391   2162   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:20   8.9   0.0   0.4  90.2   0.4    2   1473   2333   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:21   8.9   0.0   0.5  90.6   0.0    2   1369   2290   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:22   8.9   0.0   0.5  90.6   0.0    2   1491   2348   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:23   9.0   0.0   0.5  90.5   0.0    2   1460   2291   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:24   9.0   0.0   0.5  90.5   0.0    2   1366   2258   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:25   9.0   0.0   0.4  90.5   0.1    2   1422   2347   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:10:26   9.1   0.0   0.5  90.4   0.0    2   1430   2218   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:27   4.5   0.0   0.5  94.9   0.1    1   1176   1775   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:10:28   5.8   0.0   0.5  93.7   0.0    2   1237   1920   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:10:29   8.5   0.0   0.5  91.0   0.0    2   1444   2153   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:10:30   9.0   0.0   0.5  90.4   0.1    3   1408   2349   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:31   9.0   0.0   0.5  90.5   0.0    2   1451   2258   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:32   9.0   0.0   0.5  90.5   0.0    2   1436   2331   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:33   9.2   0.0   0.4  90.4   0.0    2   1482   2401   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:10:34   9.0   0.0   0.5  90.5   0.0    2   1470   2381   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:35   9.0   0.0   0.5  90.4   0.1    2   1380   2202   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:36   9.0   0.0   0.5  90.4   0.1    2   1423   2308   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:37   9.0   0.0   0.5  90.5   0.0    3   1422   2325   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.10 GHz
10:10:38   9.0   0.0   0.4  90.6   0.0    3   1395   2211   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:39   8.2   0.0   0.5  91.3   0.0    1   1309   2045   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:10:40   8.9   0.0   0.5  90.6   0.0    2   1449   2330   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:41   8.9   0.0   0.4  90.5   0.2    2   1477   2363   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:42   9.0   0.0   0.5  90.5   0.0    2   1387   2272   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:43   9.1   0.0   0.5  90.4   0.0    2   1428   2269   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:44   9.0   0.0   0.5  90.4   0.1    2   1372   2227   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:45   7.7   0.0   0.4  91.9   0.0    1   1383   2145   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.13 GHz
10:10:46   8.4   0.0   0.4  91.1   0.1    2   1430   2318   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:47   9.0   0.0   0.4  90.6   0.0    2   1444   2311   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:48   7.0   0.0   0.5  92.5   0.0    1   1268   1904   14   14   14   0.00E  0.89 GHz  0.80 GHz  2.13 GHz
10:10:49   8.2   0.0   0.5  91.3   0.0    2   1446   2195   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:50   9.0   0.0   0.5  90.4   0.1    2   1461   2387   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:51   9.0   0.0   0.5  90.3   0.2    2   1513   2425   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:52   9.1   0.0   0.4  90.4   0.1    2   1463   2319   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:53   8.9   0.0   0.5  90.6   0.0    2   1410   2276   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:54   9.1   0.0   0.4  90.5   0.0    3   1432   2267   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:55   9.0   0.0   0.5  90.5   0.0    2   1445   2282   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:56   9.0   0.0   0.6  90.2   0.2    2   1455   2260   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   CPU Freq  Freq Min  Freq Max
10:10:57   8.9   0.0   0.4  90.6   0.0    2   1394   2232   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:58   9.0   0.0   0.5  90.5   0.0    2   1390   2235   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:10:59   9.0   0.0   0.5  90.5   0.0    2   1465   2324   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:00   9.1   0.0   0.5  90.4   0.0    2   1542   2352   14   14   14   0.00E  0.88 GHz  0.80 GHz  2.10 GHz
10:11:01   9.0   0.0   0.4  90.4   0.2    2   1526   2435   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:02   9.0   0.0   0.5  90.5   0.0    2   1409   2264   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:03   9.1   0.0   0.4  90.5   0.0    2   1504   2323   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:04   9.0   0.0   0.5  90.5   0.0    2   1419   2335   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:05   9.1   0.0   0.4  90.5   0.0    2   1420   2300   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:06   9.0   0.0   0.5  90.4   0.1    2   1379   2232   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:07   8.9   0.0   0.5  90.6   0.0    2   1389   2199   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:08   9.1   0.0   0.4  90.4   0.1    2   1354   2133   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:09   8.5   0.0   0.5  91.0   0.0    2   1368   2140   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:10   7.8   0.0   0.5  91.7   0.0    2   1389   2231   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:11   6.6   0.0   0.5  92.9   0.0    4   1350   1923   14   14   14   0.00E  0.88 GHz  0.80 GHz  1.79 GHz
10:11:12   5.5   0.0   0.4  94.1   0.0    1   1229   1894   14   14   14   0.00E  0.84 GHz  0.80 GHz  1.10 GHz
10:11:13   5.3   0.0   0.6  94.2   0.0    2   1244   1675   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:14   5.5   0.0   0.5  93.9   0.1    2   1185   1923   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:15   6.8   0.0   0.5  92.7   0.0    3   1282   1793   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
10:11:16   7.0   0.0   0.4  92.5   0.1    2   1365   2092   14   14   14   0.00E  0.90 GHz  0.80 GHz  2.10 GHz
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  --------- --------- ---------
 Average   8.6   0.0   0.5  90.9   0.0  2.1 1428.2 2229.4 14.0 14.0 14.0  -N/A-   0.89 GHz  0.80 GHz  2.08 GHz
 GeoMean   8.3   0.0   0.5  90.9   0.0  2.0 1422.3 2216.3 14.0 13.9 14.0   0.00   0.89 GHz  0.80 GHz  2.07 GHz
  StdDev   1.4   0.0   0.1   1.5   0.1  0.6  159.8  226.2  1.6  0.6  0.8  -N/A-   0.01 GHz  2.81 MHz  0.15 GHz
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  --------- --------- ---------
 Minimum   0.6   0.0   0.3  80.1   0.0  1.0  939.0 1058.0  7.0  8.0  7.0  -N/A-   0.81 GHz  0.76 GHz  0.87 GHz
 Maximum  18.2   0.0   1.8  98.9   0.4  8.0 4314.0 4313.0 46.0 17.0 22.0  -N/A-   0.91 GHz  0.80 GHz  2.13 GHz
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  --------- --------- ---------
Summary:
System:   0.00 Watts on average with standard deviation 0.00  
